"","year","county","owner","SC","m","Method","Order.q","qD","qD.LCL","qD.UCL"
"82","1974","33","31",0.94,96,"Rarefaction",1,5.05683761806748,3.69590549609917,6.4177697400358
"83","1974","33","31",0.940241448692153,100,"Observed",1,5.07663629044971,3.7141081978526,6.43916438304683
"84","1974","33","31",0.94048192575979,101,"Extrapolation",1,5.08104033037732,3.71662001048967,6.44546065026496
"85","1974","33","31",0.960071676033554,200,"Extrapolation",1,5.39933825530319,3.93650044096235,6.86217606964403
"86","1974","33","46",0.982559236909986,200,"Rarefaction",1,14.5794378700623,13.7361995197168,15.4226762204077
"87","1974","33","46",0.99650655021834,1144,"Rarefaction",1,15.440422928693,14.5165366973425,16.3643091600436
"88","1974","33","46",0.996508584842558,1145,"Observed",1,15.4406876876689,14.5167688236322,16.3646065517056
"89","1974","33","46",0.996510618281788,1146,"Extrapolation",1,15.4408739844016,14.5169519610505,16.3647960077527
"90","1974","35","46",0.983034506047674,200,"Rarefaction",1,14.5850413410127,13.4412924905264,15.7287901914989
"91","1974","35","46",0.998062015503876,515,"Rarefaction",1,15.1965711466172,13.9823185441369,16.4108237490974
"92","1974","35","46",0.998069512542546,516,"Observed",1,15.1976468096866,13.9834750387617,16.4118185806116
"93","1974","35","46",0.998076980579132,517,"Extrapolation",1,15.1983943096378,13.9841131121727,16.4126755071029
"94","1974","37","46",0.981111885418164,200,"Rarefaction",1,14.0894405628194,13.5101919502075,14.6686891754314
"95","1974","37","46",0.999591169255928,2445,"Rarefaction",1,15.0579579227539,14.4286285645842,15.6872872809237
"96","1974","37","46",0.999592502580817,2446,"Observed",1,15.0580149114472,14.4286819621287,15.6873478607657
"97","1974","37","46",0.999593831557317,2447,"Extrapolation",1,15.0580541656451,14.4287177481468,15.6873905831433
"98","1974","37","1",1,137,"Observed",1,11.5856745649695,9.804479015246,13.366870114693
"99","1974","39","1",0.986203870639506,200,"Rarefaction",1,16.7707618600477,15.7426498525975,17.7988738674979
"100","1974","39","1",1,360,"Observed",1,17.2608358865027,16.1192942809229,18.4023774920826
"101","1974","39","46",0.985556344957094,200,"Rarefaction",1,17.4238180247991,16.4149760118294,18.4326600377687
"102","1974","39","46",0.996434937611408,559,"Rarefaction",1,18.2058583573627,17.0867939940865,19.324922720639
"103","1974","39","46",0.996441292446326,561,"Observed",1,18.2071429245311,17.0881052594111,19.3261805896511
"104","1974","39","46",0.996447635953551,562,"Extrapolation",1,18.2079499659455,17.0886074651566,19.3272924667345
"105","1974","41","46",0.982827246930579,200,"Rarefaction",1,11.9185141529903,11.2720160757315,12.5650122302491
"106","1974","41","46",0.996543778801843,867,"Rarefaction",1,12.5152756589059,11.7815621359024,13.2489891819094
"107","1974","41","46",0.996551733281011,868,"Observed",1,12.5156052952924,11.7818613448416,13.2493492457432
"108","1974","41","46",0.996559669452976,869,"Extrapolation",1,12.5158385435926,11.7820528985401,13.2496241886451
"109","1974","43","1",0.981910535021815,200,"Rarefaction",1,14.9803492637732,13.3455054637376,16.6151930638088
"110","1974","43","1",0.987341772151898,236,"Rarefaction",1,15.1384110263486,13.459947955516,16.8168740971812
"111","1974","43","1",0.987483204865285,237,"Observed",1,15.1437119817232,13.4648972350661,16.8225267283802
"112","1974","43","1",0.987623057324891,238,"Extrapolation",1,15.1474504269543,13.4676702547199,16.8272305991887
"113","1974","43","46",0.983456262769903,200,"Rarefaction",1,12.0757459433204,10.6589432839956,13.4925486026452
"114","1974","43","46",0.985611510791367,276,"Rarefaction",1,12.2664225376641,10.8175428359331,13.7153022393951
"115","1974","43","46",0.985646056983945,278,"Observed",1,12.2703732432962,10.8207119703719,13.7200345162206
"116","1974","43","46",0.985680520232483,279,"Extrapolation",1,12.2722568388176,10.8222041669231,13.7223095107121
"117","1974","45","46",0.979737580184816,200,"Rarefaction",1,14.5201844165137,13.6316517847333,15.4087170482941
"118","1974","45","46",0.997218358831711,717,"Rarefaction",1,15.3450233203428,14.3800395311348,16.3100071095509
"119","1974","45","46",0.997226085612734,719,"Observed",1,15.3458364561577,14.3808094680454,16.31086344427
"120","1974","45","46",0.997233790930476,720,"Extrapolation",1,15.3463022587984,14.381226466556,16.3113780510408
"121","1974","47","46",0.973931682667931,200,"Rarefaction",1,11.8338475722593,11.4274561482182,12.2402389963005
"122","1974","47","46",0.999745611803612,3929,"Rarefaction",1,12.7374251093102,12.2972215379663,13.177628680654
"123","1974","47","46",0.999745870459633,3931,"Observed",1,12.7374475871119,12.2972422938431,13.1776528803806
"124","1974","47","46",0.999746128852658,3932,"Extrapolation",1,12.7374616797246,12.2972557281353,13.1776676313138
"125","1974","49","1",0.97987229644606,200,"Rarefaction",1,9.57314031109708,8.83576624481054,10.3105143773836
"126","1974","49","1",0.996216897856242,791,"Rarefaction",1,10.0322213132764,9.19049126760566,10.8739513589472
"127","1974","49","1",0.996220079607414,793,"Observed",1,10.0326355572272,9.19087794400475,10.8743931704496
"128","1974","49","1",0.996223258682597,794,"Extrapolation",1,10.0328501296303,9.19105619767314,10.8746440615874
"129","1974","49","46",0.972922097080982,200,"Rarefaction",1,11.3158685760011,10.8337780802336,11.7979590717686
"130","1974","49","46",0.999635169646115,2740,"Rarefaction",1,12.1034587542314,11.5893182242633,12.6175992841995
"131","1974","49","46",0.999635435751405,2741,"Observed",1,12.1034844315809,11.5893413431965,12.6176275199653
"132","1974","49","46",0.999635701662601,2742,"Extrapolation",1,12.1035084425309,11.5893637053535,12.6176531797082
"133","1974","51","46",0.975233450212697,200,"Rarefaction",1,12.179168737761,11.6177092417813,12.7406282337408
"134","1974","51","46",0.998978549540347,1956,"Rarefaction",1,13.0485458948644,12.4592327398304,13.6378590498983
"135","1974","51","46",0.998980112984928,1958,"Observed",1,13.0486370722556,12.4593003242564,13.6379738202548
"136","1974","51","46",0.998981674036482,1959,"Extrapolation",1,13.0486959593245,12.4593447030629,13.6380472155861
"137","1974","51","1",0.98780487804878,80,"Rarefaction",1,4.290035614643,3.58564322603035,4.99442800325565
"138","1974","51","1",0.988378766140603,82,"Observed",1,4.2947149715935,3.58886179363698,5.00056814955003
"139","1974","51","1",0.988925647733986,83,"Extrapolation",1,4.2971260066527,3.58999224751164,5.00425976579375
"140","1974","51","1",0.999960640349429,200,"Extrapolation",1,4.43859540899852,3.69615162213475,5.18103919586228
"141","1974","53","46",0.981124155545284,200,"Rarefaction",1,11.5181512634591,10.8178233347822,12.218479192136
"142","1974","53","46",0.997058823529412,1019,"Rarefaction",1,12.1186830578582,11.3698946610076,12.8674714547088
"143","1974","53","46",0.997062666948517,1020,"Observed",1,12.1189260879013,11.3701357680672,12.8677164077353
"144","1974","53","46",0.997066505345187,1021,"Extrapolation",1,12.1190886685277,11.3702901886091,12.8678871484463
"145","1974","53","31",0.980891719745223,155,"Rarefaction",1,5.78108411812992,4.83597037792105,6.72619785833878
"146","1974","53","31",0.981053654323653,157,"Observed",1,5.78424475476786,4.83861731228486,6.72987219725087
"147","1974","53","31",0.981214216575148,158,"Extrapolation",1,5.78597386095934,4.83985339916099,6.73209432275768
"148","1974","53","31",0.986860126092707,200,"Extrapolation",1,5.84962260760795,4.88445239777962,6.81479281743628
"149","1974","53","1",0.958333333333333,21,"Rarefaction",1,3.1655597305623,2.36673885322119,3.9643806079034
"150","1974","53","1",1,24,"Observed",1,3.20155009832617,2.39023281605193,4.01286738060041
"151","1974","55","46",0.991335744700849,200,"Rarefaction",1,8.6218958587075,8.34245112786283,8.90134058955217
"152","1974","55","46",0.998744769874477,2389,"Rarefaction",1,8.94400539305873,8.70529518607541,9.18271560004205
"153","1974","55","46",0.998745470044677,2390,"Observed",1,8.94402381749121,8.70531643744058,9.18273119754184
"154","1974","55","46",0.99874616982432,2391,"Extrapolation",1,8.94404082303593,8.70533404716648,9.18274759890538
"155","1974","57","46",0.985156761797159,200,"Rarefaction",1,15.3757949358231,14.7486508181681,16.0029390534782
"156","1974","57","46",1,1202,"Observed",1,16.2626268666365,15.5577358946787,16.9675178385944
"157","1974","59","46",0.982991164954226,200,"Rarefaction",1,17.7204648540394,16.6392369894075,18.8016927186712
"158","1974","59","46",0.996023856858847,502,"Rarefaction",1,18.507183963409,17.3630507796535,19.6513171471644
"159","1974","59","46",0.996039635204645,503,"Observed",1,18.5086718499718,17.3642374457321,19.6531062542115
"160","1974","59","46",0.99605535093796,504,"Extrapolation",1,18.5097414801655,17.365022825448,19.6544601348829
"161","1974","61","46",0.97619688635648,200,"Rarefaction",1,12.4853113831024,12.1426157737251,12.8280069924797
"162","1974","61","46",0.999714448886351,3499,"Rarefaction",1,13.3496483438783,12.9868432916234,13.7124533961332
"163","1974","61","46",1,3502,"Observed",1,13.3496898405727,12.9826031764603,13.716776504685
"164","1974","61","31",1,54,"Observed",1,3.1084646804226,2.55310467932651,3.66382468151868
"165","1974","63","31",0.948717948717949,38,"Rarefaction",1,6.34257141313366,4.16823958580188,8.51690324046545
"166","1974","63","31",0.953601953601954,39,"Observed",1,6.38120090034207,4.18315959352295,8.57924220716119
"167","1974","63","31",0.958020815163672,40,"Extrapolation",1,6.40674323099139,4.18724990000869,8.62623656197409
"168","1974","63","31",0.999999995338529,200,"Extrapolation",1,7.29784704241465,4.78529588071693,9.81039820411238
"169","1974","63","46",0.97366616049193,200,"Rarefaction",1,13.5607218615234,12.452188888413,14.6692548346338
"170","1974","63","46",0.996932515337423,651,"Rarefaction",1,14.3197664068027,13.1502938050413,15.4892390085642
"171","1974","63","46",0.996951248068187,652,"Observed",1,14.3205264029049,13.1509339001633,15.4901189056466
"172","1974","63","46",0.996969866400595,653,"Extrapolation",1,14.3210603358959,13.1513431121976,15.4907775595941
"173","1974","65","46",0.971900126144431,200,"Rarefaction",1,14.3411881105979,13.7272489824188,14.9551272387769
"174","1974","65","46",0.999599679743795,2496,"Rarefaction",1,15.5049906870044,14.8439634808722,16.1660178931367
"175","1974","65","46",0.999600320000102,2498,"Observed",1,15.5050724595568,14.8440458949638,16.1660990241497
"176","1974","65","46",0.999600959232409,2499,"Extrapolation",1,15.5051161059972,14.8440881750551,16.1661440369392
"177","1974","67","46",0.985251529908743,200,"Rarefaction",1,14.000532627864,13.144544296473,14.8565209592551
"178","1974","67","46",0.997340425531915,751,"Rarefaction",1,14.6523792821428,13.717504447584,15.5872541167017
"179","1974","67","46",0.997343962200091,752,"Observed",1,14.6528622798681,13.7179005311144,15.5878240286218
"180","1974","67","46",0.99734749416525,753,"Extrapolation",1,14.653195572591,13.7182858242616,15.5881053209204
"181","1974","69","46",0.981758676468986,200,"Rarefaction",1,11.0022870046722,10.3724316981618,11.6321423111825
"182","1974","69","46",0.99759807846277,1247,"Rarefaction",1,11.6490940732727,10.9860048230809,12.3121833234645
"183","1974","69","46",0.997600001538461,1249,"Observed",1,11.6492599105786,10.9861789562171,12.3123408649401
"184","1974","69","46",0.997601923074459,1250,"Extrapolation",1,11.6493702806703,10.9862763209724,12.3124642403682
"185","1974","71","46",0.981122229315983,200,"Rarefaction",1,14.2374416106108,13.1760302189441,15.2988530022776
"186","1974","71","46",0.998491704374057,661,"Rarefaction",1,14.9984323101259,13.8194811386971,16.1773834815547
"187","1974","71","46",0.998500763206646,663,"Observed",1,14.9992323887632,13.8200429686501,16.1784218088764
"188","1974","71","46",0.998509767631831,664,"Extrapolation",1,14.9997314124198,13.8203790968125,16.1790837280271
"189","1974","73","46",0.972107687950403,200,"Rarefaction",1,9.1900201349336,8.77293303362716,9.60710723624003
"190","1974","73","46",0.999636098981077,2747,"Rarefaction",1,9.83809751204532,9.39047307019447,10.2857219538962
"191","1974","73","46",0.999636363732637,2748,"Observed",1,9.83812447706532,9.39049783994166,10.285751114189
"192","1974","73","46",0.99963662829158,2749,"Extrapolation",1,9.83814474274343,9.39051568419327,10.2857738012936
"193","1974","75","46",0.979511715581164,200,"Rarefaction",1,17.1530112337246,15.6966031484024,18.6094193190468
"194","1974","75","46",0.990909090909091,329,"Rarefaction",1,17.6703176478069,16.0777180453735,19.2629172502403
"195","1974","75","46",0.990945784790386,330,"Observed",1,17.6734806042539,16.0804274143604,19.2665337941474
"196","1974","75","46",0.99098233056318,331,"Extrapolation",1,17.6759605676969,16.0824395678913,19.2694815675025
"197","1974","75","1",0.990039283859616,200,"Rarefaction",1,17.0633402261562,16.2828391619018,17.8438412904107
"198","1974","75","1",1,390,"Observed",1,17.5499685966972,16.705094821035,18.3948423723594
"199","1974","77","31",0.984375,63,"Rarefaction",1,11.447418605647,9.43561362925253,13.4592235820414
"200","1974","77","31",0.985733695652174,64,"Observed",1,11.4720777275734,9.45172775861289,13.4924276965339
"201","1974","77","31",0.986974243856333,65,"Extrapolation",1,11.493794379964,9.4652156986302,13.5223730612978
"202","1974","77","31",0.999999939584292,200,"Extrapolation",1,12.6608905075939,10.4022119485595,14.9195690666284
"203","1974","77","46",0.973014918906237,200,"Rarefaction",1,13.6753239666213,13.1421550830409,14.2084928502017
"204","1974","77","46",0.998881431767338,1786,"Rarefaction",1,14.6324570393542,14.0556689812895,15.2092450974189
"205","1974","77","46",0.998882682262847,1788,"Observed",1,14.6325805997057,14.0557806154847,15.2093805839267
"206","1974","77","46",0.998883931360373,1789,"Extrapolation",1,14.6326533935219,14.0558408909343,15.2094658961094
"207","1974","79","46",0.976275553999443,200,"Rarefaction",1,14.114642831839,13.0597444307089,15.1695412329691
"208","1974","79","46",0.994277539341917,697,"Rarefaction",1,14.8816818279858,13.6430810941822,16.1202825617894
"209","1974","79","46",0.994281635591493,699,"Observed",1,14.8824599974604,13.6438357838907,16.1210842110302
"210","1974","79","46",0.994285728908894,700,"Extrapolation",1,14.8829474271699,13.6442809983881,16.1216138559518
"211","1974","81","46",0.979114599870583,200,"Rarefaction",1,14.1553138774445,13.5577135416621,14.752914213227
"212","1974","81","46",1,1433,"Observed",1,15.0437235554428,14.3882067483943,15.6992403624914
"213","1974","83","46",0.968851742030083,200,"Rarefaction",1,13.3870667264781,12.9191883468851,13.854945106071
"214","1974","83","46",0.999740327187743,3849,"Rarefaction",1,14.5394225160092,14.028671170016,15.0501738620024
"215","1974","83","46",0.999740462012672,3851,"Observed",1,14.5394521080122,14.0286984017263,15.0502058142981
"216","1974","83","46",0.999740596767598,3852,"Extrapolation",1,14.5394696627714,14.0287160955615,15.0502232299813
"217","1974","85","46",0.977473718051346,200,"Rarefaction",1,14.2555649467471,13.5998875729451,14.9112423205491
"218","1974","85","46",0.998633879781421,2194,"Rarefaction",1,15.3622452056939,14.6786190147625,16.0458713966254
"219","1974","85","46",0.998634294574261,2196,"Observed",1,15.3623544292744,14.6787261239914,16.0459827345574
"220","1974","85","46",0.998634709241158,2197,"Extrapolation",1,15.3624155396581,14.6787892459982,16.046041833318
"221","1974","85","1",0.951219512195122,39,"Rarefaction",1,3.85194303832369,2.44995461461875,5.25393146202863
"222","1974","85","1",0.955654101995565,41,"Observed",1,3.87050880295776,2.45723563605916,5.28378196985636
"223","1974","85","1",0.959685547268696,42,"Extrapolation",1,3.88194370963874,2.45831090495248,5.305576514325
"224","1974","85","1",0.99999998837437,200,"Extrapolation",1,4.28665611420684,2.70096028221168,5.872351946202
"225","1974","87","1",0.990056733212888,200,"Rarefaction",1,16.2799815574641,14.5486142885524,18.0113488263758
"226","1974","87","1",0.990338164251208,206,"Rarefaction",1,16.3050874481404,14.5695157191843,18.0406591770966
"227","1974","87","1",0.990384839786226,207,"Observed",1,16.3116460974616,14.5748717582981,18.0484204366251
"228","1974","87","1",0.990431289835568,208,"Extrapolation",1,16.316025080371,14.5787676439923,18.0532825167497
"229","1974","87","46",0.989161423613089,200,"Rarefaction",1,19.8942470543996,19.1041745741519,20.6843195346473
"230","1974","87","46",1,552,"Observed",1,20.77365620239,19.8174405088946,21.7298718958853
"231","1974","89","46",0.986730714880866,200,"Rarefaction",1,16.8084977586797,15.8517099188025,17.765285598557
"232","1974","89","46",0.996699669966997,605,"Rarefaction",1,17.5244529037797,16.521638898408,18.5272669091513
"233","1974","89","46",0.99670511605616,606,"Observed",1,17.5251103905877,16.5222320956407,18.5279886855346
"234","1974","89","46",0.996710553158378,607,"Extrapolation",1,17.5257271044222,16.5227793558995,18.5286748529448
"235","1974","89","1",1,19,"Observed",1,5.26829053867379,3.71645147765912,6.82012959968847
"236","1974","89","31",0.959183673469388,47,"Rarefaction",1,7.27380103116617,5.85202069033351,8.69558137199883
"237","1974","89","31",0.960816326530612,49,"Observed",1,7.30184433166942,5.87470395759141,8.72898470574743
"238","1974","89","31",0.962383673469388,50,"Extrapolation",1,7.3198283702477,5.88717685723685,8.75247988325855
"239","1974","89","31",0.999917574547949,200,"Extrapolation",1,8.13744792746093,6.48785939255171,9.78703646237016
"240","1974","91","46",0.978254377757216,200,"Rarefaction",1,11.1478264659655,10.6261128988186,11.6695400331124
"241","1974","91","46",0.999047619047619,2098,"Rarefaction",1,11.8827471921328,11.3060642297318,12.4594301545339
"242","1974","91","46",0.999049882310339,2100,"Observed",1,11.8828346218001,11.3061318453836,12.4595373982166
"243","1974","91","46",0.999052140194582,2101,"Extrapolation",1,11.8828785377201,11.3061577350099,12.4595993404303
"244","1974","91","31",0.733333333333333,13,"Rarefaction",1,6.7529648296453,0.542059612797588,12.963870046493
"245","1974","91","31",0.742528735632184,15,"Observed",1,7.07426254254083,0.753592584072105,13.3949325010096
"246","1974","91","31",0.751407055093143,16,"Extrapolation",1,7.25934300712841,0.860417568080286,13.6582684461765
"247","1974","91","31",0.999609757151777,200,"Extrapolation",1,11.6734898073165,3.00476694128704,20.3422126733459
"248","1974","93","46",0.989813138862622,200,"Rarefaction",1,12.6512201758234,12.0320785403127,13.2703618113341
"249","1974","93","46",1,808,"Observed",1,13.148002214032,12.4828626450094,13.8131417830545
"250","1974","93","1",0.997266258057647,200,"Rarefaction",1,8.09078607460421,7.09405887094612,9.0875132782623
"251","1974","93","1",1,277,"Observed",1,8.17047529477769,7.14909771393358,9.19185287562179
"252","1974","95","46",0.984652384871575,200,"Rarefaction",1,7.02748165172321,6.72097536981267,7.33398793363375
"253","1974","95","46",1,2493,"Observed",1,7.34368284424157,7.0357352525386,7.65163043594455
"254","1974","95","31",0.998962260932195,200,"Rarefaction",1,2.59458988213945,2.25770542546419,2.93147433881471
"255","1974","95","31",1,227,"Observed",1,2.59882758481829,2.25933160436074,2.93832356527584
"256","1974","95","1",0.985294117647059,65,"Rarefaction",1,4.25928952411322,3.54005737332522,4.97852167490121
"257","1974","95","1",1,68,"Observed",1,4.26820214818648,3.57223652683381,4.96416776953915
"258","1974","97","46",0.98288735836996,200,"Rarefaction",1,14.6259511390239,13.8296243452813,15.4222779327665
"259","1974","97","46",0.99766081871345,853,"Rarefaction",1,15.3991060648771,14.5002818228007,16.2979303069534
"260","1974","97","46",0.997663554597996,855,"Observed",1,15.3996030944003,14.500787801745,16.2984183870555
"261","1974","97","46",0.997666287282677,856,"Extrapolation",1,15.3998963272655,14.5010570818187,16.2987355727123
"262","1974","99","46",0.981425321297605,200,"Rarefaction",1,16.6480602194903,15.9814992461291,17.3146211928515
"263","1974","99","46",0.998987854251012,987,"Rarefaction",1,17.608120396557,16.8878016410889,18.328439152025
"264","1974","99","46",1,988,"Observed",1,17.6084169380555,16.8635167698304,18.3533171062806
"265","1974","99","1",1,130,"Observed",1,13.133985211548,12.094374959017,14.173595464079
